id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
800938_S_2,Escuelas,2022-06-15,19.4207,-99.1736,ROMA NORTE I,CUAUHTEMOC
800944_P_1,Escuelas,2022-07-15,19.4178,-99.1701,ROMA NORTE I,CUAUHTEMOC
800944_P_2,Escuelas,2022-07-15,19.4178,-99.1701,ROMA NORTE I,CUAUHTEMOC
800947_P_1,Escuelas,2022-06-15,19.4477,-99.1324,MORELOS I,CUAUHTEMOC
800947_P_2,Escuelas,2022-06-15,19.4477,-99.1324,MORELOS I,CUAUHTEMOC
800948_S_1,Escuelas,2022-06-15,19.4392,-99.1264,CENTRO II,CUAUHTEMOC
800948_S_2,Escuelas,2022-06-15,19.4392,-99.1264,CENTRO II,CUAUHTEMOC
800950_S_1,Escuelas,2022-05-15,19.4762,-99.0931,DM NACIONAL,GUSTAVO A. MADERO
800950_S_2,Escuelas,2022-05-15,19.4762,-99.0931,DM NACIONAL,GUSTAVO A. MADERO
800951_S_1,Escuelas,2022-05-15,19.484,-99.0883,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
800951_S_2,Escuelas,2022-05-15,19.484,-99.0883,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
800952_S_1,Escuelas,2022-07-15,19.5479,-99.1532,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
800952_S_2,Escuelas,2022-07-15,19.5479,-99.1532,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
800956_P_1,Escuelas,2022-05-15,19.5038,-99.1267,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
800956_P_2,Escuelas,2022-05-15,19.5038,-99.1267,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
800958_S_1,Escuelas,2022-05-15,19.5624,-99.1383,TEPETATAL,GUSTAVO A. MADERO
800958_S_2,Escuelas,2022-05-15,19.5624,-99.1383,TEPETATAL,GUSTAVO A. MADERO
800961_S_1,Escuelas,2022-09-15,19.5491,-99.1265,TLALPEXCO,GUSTAVO A. MADERO
800961_S_2,Escuelas,2022-09-15,19.5491,-99.1265,TLALPEXCO,GUSTAVO A. MADERO
800962_S_1,Escuelas,2022-05-15,19.5515,-99.1374,VALLE DE MADERO,GUSTAVO A. MADERO
800962_S_2,Escuelas,2022-05-15,19.5515,-99.1374,VALLE DE MADERO,GUSTAVO A. MADERO
800966_P_1,Escuelas,2022-05-15,19.4793,-99.1039,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),GUSTAVO A. MADERO
800966_P_2,Escuelas,2022-05-15,19.4793,-99.1039,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),GUSTAVO A. MADERO
800969_P_1,Escuelas,2022-05-15,19.5482,-99.1243,TLALPEXCO,GUSTAVO A. MADERO
800969_P_2,Escuelas,2022-05-15,19.5482,-99.1243,TLALPEXCO,GUSTAVO A. MADERO
800970_P_1,Escuelas,2022-05-15,19.4926,-99.1428,SAN BARTOLO ATEPEHUACAN (PBLO),GUSTAVO A. MADERO
800970_P_2,Escuelas,2022-05-15,19.4926,-99.1428,SAN BARTOLO ATEPEHUACAN (PBLO),GUSTAVO A. MADERO
800971_P_1,Escuelas,2022-05-15,19.5497,-99.1523,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
800971_P_2,Escuelas,2022-05-15,19.5497,-99.1523,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
800973_P_1,Escuelas,2022-05-15,19.506,-99.1579,LA PATERA-CONDOMODULOS (U HAB),GUSTAVO A. MADERO
800973_P_2,Escuelas,2022-05-15,19.506,-99.1579,LA PATERA-CONDOMODULOS (U HAB),GUSTAVO A. MADERO
800975_P_1,Escuelas,2022-05-15,19.5006,-99.1173,SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO
800975_P_2,Escuelas,2022-05-15,19.5006,-99.1173,SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO
800976_S_1,Escuelas,2022-05-15,19.4895,-99.0887,EL COYOL (U HAB),GUSTAVO A. MADERO
800976_S_2,Escuelas,2022-05-15,19.4895,-99.0887,EL COYOL (U HAB),GUSTAVO A. MADERO
800991_P_1,Escuelas,2022-05-15,19.5043,-99.0965,GABRIEL HERNANDEZ (AMPL) I,GUSTAVO A. MADERO
800991_P_2,Escuelas,2022-05-15,19.5043,-99.0965,GABRIEL HERNANDEZ (AMPL) I,GUSTAVO A. MADERO
800992_P_1,Escuelas,2022-05-15,19.4721,-99.1088,TRES ESTRELLAS,GUSTAVO A. MADERO
800992_P_2,Escuelas,2022-05-15,19.4721,-99.1088,TRES ESTRELLAS,GUSTAVO A. MADERO
800993_P_1,Escuelas,2022-06-15,19.4731,-99.0895,INDECO (U HAB),GUSTAVO A. MADERO
800993_P_2,Escuelas,2022-06-15,19.4731,-99.0895,INDECO (U HAB),GUSTAVO A. MADERO
800994_P_1,Escuelas,2022-05-15,19.5014,-99.0998,GABRIEL HERNANDEZ,GUSTAVO A. MADERO
800994_P_2,Escuelas,2022-05-15,19.5014,-99.0998,GABRIEL HERNANDEZ,GUSTAVO A. MADERO
800995_P_1,Escuelas,2022-06-15,19.4771,-99.0878,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
800995_P_2,Escuelas,2022-06-15,19.4771,-99.0878,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
801001_P_1,Escuelas,2022-05-15,19.5595,-99.1312,LA FORESTAL,GUSTAVO A. MADERO
801001_P_2,Escuelas,2022-05-15,19.5595,-99.1312,LA FORESTAL,GUSTAVO A. MADERO
801005_P_1,Escuelas,2022-05-15,19.4748,-99.1425,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO
801005_P_2,Escuelas,2022-05-15,19.4748,-99.1425,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO
801006_P_1,Escuelas,2022-05-15,19.4742,-99.1426,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO
801006_P_2,Escuelas,2022-05-15,19.4742,-99.1426,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO
801009_P_1,Escuelas,2022-05-15,19.4858,-99.145,NUEVA VALLEJO,GUSTAVO A. MADERO
801009_P_2,Escuelas,2022-05-15,19.4858,-99.145,NUEVA VALLEJO,GUSTAVO A. MADERO
801010_P_1,Escuelas,2022-05-15,19.4862,-99.0982,SALVADOR DIAZ MIRON,GUSTAVO A. MADERO
801010_P_2,Escuelas,2022-05-15,19.4862,-99.0982,SALVADOR DIAZ MIRON,GUSTAVO A. MADERO
801011_S_1,Escuelas,2022-05-15,19.473,-99.1052,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),GUSTAVO A. MADERO
801011_S_2,Escuelas,2022-05-15,19.473,-99.1052,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),GUSTAVO A. MADERO
801016_P_1,Escuelas,2022-05-15,19.5293,-99.1447,JORGE NEGRETE,GUSTAVO A. MADERO
801016_P_2,Escuelas,2022-05-15,19.5293,-99.1447,JORGE NEGRETE,GUSTAVO A. MADERO
801021_P_1,Escuelas,2022-05-15,19.4757,-99.1282,INDUSTRIAL II,GUSTAVO A. MADERO
801021_P_2,Escuelas,2022-05-15,19.4757,-99.1282,INDUSTRIAL II,GUSTAVO A. MADERO
801024_P_1,Escuelas,2022-05-15,19.448,-99.058,CUCHILLA DEL TESORO,GUSTAVO A. MADERO
801024_P_2,Escuelas,2022-05-15,19.448,-99.058,CUCHILLA DEL TESORO,GUSTAVO A. MADERO
801027_S_1,Escuelas,2022-05-15,19.4739,-99.0681,LA PRADERA,GUSTAVO A. MADERO
801027_S_2,Escuelas,2022-05-15,19.4739,-99.0681,LA PRADERA,GUSTAVO A. MADERO
801028_S_1,Escuelas,2022-06-15,19.5326,-99.1426,EL ARBOLILLO 2 (U HAB),GUSTAVO A. MADERO
801028_S_2,Escuelas,2022-06-15,19.5326,-99.1426,EL ARBOLILLO 2 (U HAB),GUSTAVO A. MADERO
801029_S_1,Escuelas,2022-07-15,19.5052,-99.1264,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801029_S_2,Escuelas,2022-07-15,19.5052,-99.1264,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801030_S_1,Escuelas,2022-05-15,19.4917,-99.0846,SAN FELIPE DE JESUS II,GUSTAVO A. MADERO
801030_S_2,Escuelas,2022-05-15,19.4917,-99.0846,SAN FELIPE DE JESUS II,GUSTAVO A. MADERO
801031_S_1,Escuelas,2022-06-15,19.5642,-99.1387,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801031_S_2,Escuelas,2022-06-15,19.5642,-99.1387,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801032_S_1,Escuelas,2022-06-15,19.5609,-99.1286,ARBOLEDAS DE CUAUTEPEC,GUSTAVO A. MADERO
801032_S_2,Escuelas,2022-06-15,19.5609,-99.1286,ARBOLEDAS DE CUAUTEPEC,GUSTAVO A. MADERO
801033_S_1,Escuelas,2022-05-15,19.4799,-99.1151,ARAGON LA VILLA (ARAGON),GUSTAVO A. MADERO
801033_S_2,Escuelas,2022-05-15,19.4799,-99.1151,ARAGON LA VILLA (ARAGON),GUSTAVO A. MADERO
801034_S_1,Escuelas,2022-05-15,19.4561,-99.0607,FOVISSTE ARAGON (U HAB),GUSTAVO A. MADERO
801034_S_2,Escuelas,2022-05-15,19.4561,-99.0607,FOVISSTE ARAGON (U HAB),GUSTAVO A. MADERO
801038_P_1,Escuelas,2022-05-15,19.5055,-99.122,SAN PEDRO ZACATENCO (PBLO),GUSTAVO A. MADERO
801038_P_2,Escuelas,2022-05-15,19.5055,-99.122,SAN PEDRO ZACATENCO (PBLO),GUSTAVO A. MADERO
801039_P_1,Escuelas,2022-05-15,19.5294,-99.1516,ACUEDUCTO DE GUADALUPE (U HAB),GUSTAVO A. MADERO
801039_P_2,Escuelas,2022-05-15,19.5294,-99.1516,ACUEDUCTO DE GUADALUPE (U HAB),GUSTAVO A. MADERO
801041_P_1,Escuelas,2022-05-15,19.5429,-99.1315,EL CARMEN,GUSTAVO A. MADERO
801041_P_2,Escuelas,2022-05-15,19.5429,-99.1315,EL CARMEN,GUSTAVO A. MADERO
801043_P_1,Escuelas,2022-05-15,19.524,-99.1603,SANTIAGO ATEPETLAC,GUSTAVO A. MADERO
801043_P_2,Escuelas,2022-05-15,19.524,-99.1603,SANTIAGO ATEPETLAC,GUSTAVO A. MADERO
801044_S_1,Escuelas,2022-05-15,19.5049,-99.0975,GABRIEL HERNANDEZ (AMPL) I,GUSTAVO A. MADERO
801044_S_2,Escuelas,2022-05-15,19.5049,-99.0975,GABRIEL HERNANDEZ (AMPL) I,GUSTAVO A. MADERO
801045_P_1,Escuelas,2022-05-15,19.518,-99.1286,SAN JUAN Y GUADALUPE TICOMAN (BARR),GUSTAVO A. MADERO
801045_P_2,Escuelas,2022-05-15,19.518,-99.1286,SAN JUAN Y GUADALUPE TICOMAN (BARR),GUSTAVO A. MADERO
801050_P_1,Escuelas,2022-05-15,19.4926,-99.0734,SAN FELIPE DE JESUS II,GUSTAVO A. MADERO
801050_P_2,Escuelas,2022-05-15,19.4926,-99.0734,SAN FELIPE DE JESUS II,GUSTAVO A. MADERO
801051_P_1,Escuelas,2022-05-15,19.5563,-99.129,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO
801051_P_2,Escuelas,2022-05-15,19.5563,-99.129,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO
801052_P_1,Escuelas,2022-05-15,19.4648,-99.1005,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A. MADERO
801052_P_2,Escuelas,2022-05-15,19.4648,-99.1005,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A. MADERO
801053_P_1,Escuelas,2022-05-15,19.5648,-99.1394,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801053_P_2,Escuelas,2022-05-15,19.5648,-99.1394,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801054_P_1,Escuelas,2022-05-15,19.5001,-99.0861,NUEVA ATZACOALCO II,GUSTAVO A. MADERO
801054_P_2,Escuelas,2022-05-15,19.5001,-99.0861,NUEVA ATZACOALCO II,GUSTAVO A. MADERO
801055_P_1,Escuelas,2022-05-15,19.5532,-99.1402,LOMA DE LA PALMA,GUSTAVO A. MADERO
801055_P_2,Escuelas,2022-05-15,19.5532,-99.1402,LOMA DE LA PALMA,GUSTAVO A. MADERO
801056_S_1,Escuelas,2022-05-15,19.455,-99.0573,"NARCISO BASSOLS (U HAB)",GUSTAVO A. MADERO
801056_S_2,Escuelas,2022-05-15,19.455,-99.0573,"NARCISO BASSOLS (U HAB)",GUSTAVO A. MADERO
801061_P_1,Escuelas,2022-05-15,19.525,-99.1455,ACUEDUCTO DE GUADALUPE (U HAB),GUSTAVO A. MADERO
801061_P_2,Escuelas,2022-05-15,19.525,-99.1455,ACUEDUCTO DE GUADALUPE (U HAB),GUSTAVO A. MADERO
801062_P_1,Escuelas,2022-05-15,19.4849,-99.1139,VILLA GUSTAVO A MADERO,GUSTAVO A. MADERO
801062_P_2,Escuelas,2022-05-15,19.4849,-99.1139,VILLA GUSTAVO A MADERO,GUSTAVO A. MADERO
801063_P_1,Escuelas,2022-05-15,19.486,-99.1139,VILLA GUSTAVO A MADERO,GUSTAVO A. MADERO
801063_P_2,Escuelas,2022-05-15,19.486,-99.1139,VILLA GUSTAVO A MADERO,GUSTAVO A. MADERO
801066_P_1,Escuelas,2022-05-15,19.4582,-99.1086,LA JOYA,GUSTAVO A. MADERO
801066_P_2,Escuelas,2022-05-15,19.4582,-99.1086,LA JOYA,GUSTAVO A. MADERO
801067_S_1,Escuelas,2022-07-15,19.4774,-99.0879,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
801067_S_2,Escuelas,2022-07-15,19.4774,-99.0879,CASAS ALEMAN (AMPL) II,GUSTAVO A. MADERO
801069_P_1,Escuelas,2022-05-15,19.5088,-99.1249,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801069_P_2,Escuelas,2022-05-15,19.5088,-99.1249,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801075_P_1,Escuelas,2022-06-15,19.5209,-99.1315,SAN JUAN Y GUADALUPE TICOMAN (BARR),GUSTAVO A. MADERO
801075_P_2,Escuelas,2022-06-15,19.5209,-99.1315,SAN JUAN Y GUADALUPE TICOMAN (BARR),GUSTAVO A. MADERO
801079_P_1,Escuelas,2022-05-15,19.4795,-99.0669,LA PRADERA,GUSTAVO A. MADERO
801079_P_2,Escuelas,2022-05-15,19.4795,-99.0669,LA PRADERA,GUSTAVO A. MADERO
801080_P_1,Escuelas,2022-05-15,19.56,-99.1318,LA FORESTAL,GUSTAVO A. MADERO
801080_P_2,Escuelas,2022-05-15,19.56,-99.1318,LA FORESTAL,GUSTAVO A. MADERO
801081_P_1,Escuelas,2022-05-15,19.4976,-99.0759,SAN FELIPE DE JESUS III,GUSTAVO A. MADERO
801081_P_2,Escuelas,2022-05-15,19.4976,-99.0759,SAN FELIPE DE JESUS III,GUSTAVO A. MADERO
801084_P_1,Escuelas,2022-05-15,19.4788,-99.0676,LA PRADERA,GUSTAVO A. MADERO
801084_P_2,Escuelas,2022-05-15,19.4788,-99.0676,LA PRADERA,GUSTAVO A. MADERO
801087_P_1,Escuelas,2022-07-15,19.5409,-99.15,ZONA ESCOLAR I,GUSTAVO A. MADERO
801087_P_2,Escuelas,2022-07-15,19.5409,-99.15,ZONA ESCOLAR I,GUSTAVO A. MADERO
801089_P_1,Escuelas,2022-05-15,19.5489,-99.1528,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
801089_P_2,Escuelas,2022-05-15,19.5489,-99.1528,CHALMA DE GUADALUPE II,GUSTAVO A. MADERO
801090_S_1,Escuelas,2022-05-15,19.48,-99.1209,TEPEYAC INSURGENTES,GUSTAVO A. MADERO
801090_S_2,Escuelas,2022-05-15,19.48,-99.1209,TEPEYAC INSURGENTES,GUSTAVO A. MADERO
801092_P_1,Escuelas,2022-05-15,19.4974,-99.0786,25 DE JULIO,GUSTAVO A. MADERO
801092_P_2,Escuelas,2022-05-15,19.4974,-99.0786,25 DE JULIO,GUSTAVO A. MADERO
801096_P_1,Escuelas,2022-05-15,19.4766,-99.1304,GUADALUPE INSURGENTES,GUSTAVO A. MADERO
801096_P_2,Escuelas,2022-05-15,19.4766,-99.1304,GUADALUPE INSURGENTES,GUSTAVO A. MADERO
801100_P_1,Escuelas,2022-05-15,19.5054,-99.0991,GABRIEL HERNANDEZ (AMPL) II,GUSTAVO A. MADERO
801100_P_2,Escuelas,2022-05-15,19.5054,-99.0991,GABRIEL HERNANDEZ (AMPL) II,GUSTAVO A. MADERO
801104_P_1,Escuelas,2022-05-15,19.4611,-99.1116,MARTIRES DE RIO BLANCO,GUSTAVO A. MADERO
801104_P_2,Escuelas,2022-05-15,19.4611,-99.1116,MARTIRES DE RIO BLANCO,GUSTAVO A. MADERO
801105_P_1,Escuelas,2022-05-15,19.4929,-99.1385,LINDAVISTA I,GUSTAVO A. MADERO
801105_P_2,Escuelas,2022-05-15,19.4929,-99.1385,LINDAVISTA I,GUSTAVO A. MADERO
801106_P_1,Escuelas,2022-05-15,19.465,-99.1011,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A. MADERO
801106_P_2,Escuelas,2022-05-15,19.465,-99.1011,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A. MADERO
801110_S_1,Escuelas,2022-05-15,19.4967,-99.0781,25 DE JULIO,GUSTAVO A. MADERO
801110_S_2,Escuelas,2022-05-15,19.4967,-99.0781,25 DE JULIO,GUSTAVO A. MADERO
801116_S_1,Escuelas,2022-06-15,19.5162,-99.132,LA LAGUNA TICOMAN (BARR),GUSTAVO A. MADERO
801116_S_2,Escuelas,2022-06-15,19.5162,-99.132,LA LAGUNA TICOMAN (BARR),GUSTAVO A. MADERO
801124_P_1,Escuelas,2022-05-15,19.4826,-99.1193,TEPEYAC INSURGENTES,GUSTAVO A. MADERO
801124_P_2,Escuelas,2022-05-15,19.4826,-99.1193,TEPEYAC INSURGENTES,GUSTAVO A. MADERO
801125_P_1,Escuelas,2022-05-15,19.4978,-99.0792,25 DE JULIO,GUSTAVO A. MADERO
801125_P_2,Escuelas,2022-05-15,19.4978,-99.0792,25 DE JULIO,GUSTAVO A. MADERO
801127_P_1,Escuelas,2022-05-15,19.4983,-99.0925,VASCO DE QUIROGA,GUSTAVO A. MADERO
801127_P_2,Escuelas,2022-05-15,19.4983,-99.0925,VASCO DE QUIROGA,GUSTAVO A. MADERO
801129_P_1,Escuelas,2022-05-15,19.4955,-99.0811,25 DE JULIO,GUSTAVO A. MADERO
801129_P_2,Escuelas,2022-05-15,19.4955,-99.0811,25 DE JULIO,GUSTAVO A. MADERO
801136_P_1,Escuelas,2022-05-15,19.4976,-99.1236,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801136_P_2,Escuelas,2022-05-15,19.4976,-99.1236,RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO
801137_P_1,Escuelas,2022-05-15,19.4783,-99.0813,CASAS ALEMAN (AMPL) I,GUSTAVO A. MADERO
801137_P_2,Escuelas,2022-05-15,19.4783,-99.0813,CASAS ALEMAN (AMPL) I,GUSTAVO A. MADERO
801138_P_1,Escuelas,2022-05-15,19.5559,-99.1287,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO
801138_P_2,Escuelas,2022-05-15,19.5559,-99.1287,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO
801139_P_1,Escuelas,2022-05-15,19.4785,-99.1153,ARAGON LA VILLA (ARAGON),GUSTAVO A. MADERO
801139_P_2,Escuelas,2022-05-15,19.4785,-99.1153,ARAGON LA VILLA (ARAGON),GUSTAVO A. MADERO
801140_P_1,Escuelas,2022-06-15,19.496,-99.1508,LINDAVISTA VALLEJO (U HAB),GUSTAVO A. MADERO
801140_P_2,Escuelas,2022-06-15,19.496,-99.1508,LINDAVISTA VALLEJO (U HAB),GUSTAVO A. MADERO
801141_P_1,Escuelas,2022-06-15,19.4754,-99.1286,INDUSTRIAL II,GUSTAVO A. MADERO
801141_P_2,Escuelas,2022-06-15,19.4754,-99.1286,INDUSTRIAL II,GUSTAVO A. MADERO
801142_P_1,Escuelas,2022-05-15,19.5497,-99.1417,VALLE DE MADERO,GUSTAVO A. MADERO
801142_P_2,Escuelas,2022-05-15,19.5497,-99.1417,VALLE DE MADERO,GUSTAVO A. MADERO
801143_P_1,Escuelas,2022-05-15,19.4973,-99.096,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801143_P_2,Escuelas,2022-05-15,19.4973,-99.096,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801144_P_1,Escuelas,2022-05-15,19.518,-99.1546,PROGRESO NACIONAL II,GUSTAVO A. MADERO
801144_P_2,Escuelas,2022-05-15,19.518,-99.1546,PROGRESO NACIONAL II,GUSTAVO A. MADERO
801146_P_1,Escuelas,2022-05-15,19.4724,-99.1162,ESTRELLA,GUSTAVO A. MADERO
801146_P_2,Escuelas,2022-05-15,19.4724,-99.1162,ESTRELLA,GUSTAVO A. MADERO
801147_P_1,Escuelas,2022-05-15,19.4836,-99.0995,CONSTITUCION DE LA REPUBLICA,GUSTAVO A. MADERO
801147_P_2,Escuelas,2022-05-15,19.4836,-99.0995,CONSTITUCION DE LA REPUBLICA,GUSTAVO A. MADERO
801148_P_1,Escuelas,2022-05-15,19.5153,-99.1364,LA PURISIMA TICOMAN (BARR),GUSTAVO A. MADERO
801148_P_2,Escuelas,2022-05-15,19.5153,-99.1364,LA PURISIMA TICOMAN (BARR),GUSTAVO A. MADERO
801149_P_1,Escuelas,2022-05-15,19.4992,-99.0965,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801149_P_2,Escuelas,2022-05-15,19.4992,-99.0965,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801150_P_1,Escuelas,2022-05-15,19.5365,-99.1422,ZONA ESCOLAR ORIENTE,GUSTAVO A. MADERO
801150_P_2,Escuelas,2022-05-15,19.5365,-99.1422,ZONA ESCOLAR ORIENTE,GUSTAVO A. MADERO
801151_P_1,Escuelas,2022-05-15,19.5053,-99.0997,GABRIEL HERNANDEZ (AMPL) II,GUSTAVO A. MADERO
801151_P_2,Escuelas,2022-05-15,19.5053,-99.0997,GABRIEL HERNANDEZ (AMPL) II,GUSTAVO A. MADERO
801154_P_1,Escuelas,2022-05-15,19.468,-99.0608,VILLA DE ARAGON (FRACC),GUSTAVO A. MADERO
801154_P_2,Escuelas,2022-05-15,19.468,-99.0608,VILLA DE ARAGON (FRACC),GUSTAVO A. MADERO
801155_P_1,Escuelas,2022-07-15,19.5442,-99.1377,CUAUTEPEC DE MADERO,GUSTAVO A. MADERO
801155_P_2,Escuelas,2022-07-15,19.5442,-99.1377,CUAUTEPEC DE MADERO,GUSTAVO A. MADERO
801158_P_1,Escuelas,2022-05-15,19.5523,-99.1348,PALMATITLA,GUSTAVO A. MADERO
801158_P_2,Escuelas,2022-05-15,19.5523,-99.1348,PALMATITLA,GUSTAVO A. MADERO
801160_P_1,Escuelas,2022-05-15,19.5652,-99.1391,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801160_P_2,Escuelas,2022-05-15,19.5652,-99.1391,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO
801162_S_1,Escuelas,2022-06-15,19.5606,-99.1474,LUIS DONALDO COLOSIO,GUSTAVO A. MADERO
801162_S_2,Escuelas,2022-06-15,19.5606,-99.1474,LUIS DONALDO COLOSIO,GUSTAVO A. MADERO
801163_P_1,Escuelas,2022-05-15,19.5473,-99.1433,DEL BOSQUE,GUSTAVO A. MADERO
801163_P_2,Escuelas,2022-05-15,19.5473,-99.1433,DEL BOSQUE,GUSTAVO A. MADERO
801165_P_1,Escuelas,2022-06-15,19.5203,-99.138,LA CANDELARIA TICOMAN (BARR),GUSTAVO A. MADERO
801165_P_2,Escuelas,2022-06-15,19.5203,-99.138,LA CANDELARIA TICOMAN (BARR),GUSTAVO A. MADERO
801167_P_1,Escuelas,2022-06-15,19.4793,-99.1452,PANAMERICANA,GUSTAVO A. MADERO
801167_P_2,Escuelas,2022-06-15,19.4793,-99.1452,PANAMERICANA,GUSTAVO A. MADERO
801168_S_1,Escuelas,2022-05-15,19.4683,-99.1142,BONDOJITO,GUSTAVO A. MADERO
801168_S_2,Escuelas,2022-05-15,19.4683,-99.1142,BONDOJITO,GUSTAVO A. MADERO
801172_S_1,Escuelas,2022-06-15,19.4969,-99.0954,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801172_S_2,Escuelas,2022-06-15,19.4969,-99.0954,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO
801173_S_1,Escuelas,2022-05-15,19.4829,-99.1311,MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO
801173_S_2,Escuelas,2022-05-15,19.4829,-99.1311,MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO
801176_P_1,Escuelas,2022-05-15,19.4628,-99.1197,EMILIANO ZAPATA,GUSTAVO A. MADERO
801176_P_2,Escuelas,2022-05-15,19.4628,-99.1197,EMILIANO ZAPATA,GUSTAVO A. MADERO
801179_P_1,Escuelas,2022-06-15,19.5186,-99.1542,PROGRESO NACIONAL II,GUSTAVO A. MADERO
801179_P_2,Escuelas,2022-06-15,19.5186,-99.1542,PROGRESO NACIONAL II,GUSTAVO A. MADERO
801180_P_1,Escuelas,2022-05-15,19.4666,-99.105,FAJA DE ORO,GUSTAVO A. MADERO
801180_P_2,Escuelas,2022-05-15,19.4666,-99.105,FAJA DE ORO,GUSTAVO A. MADERO
801182_S_1,Escuelas,2022-06-15,19.5404,-99.1409,ZONA ESCOLAR ORIENTE,GUSTAVO A. MADERO
801182_S_2,Escuelas,2022-06-15,19.5404,-99.1409,ZONA ESCOLAR ORIENTE,GUSTAVO A. MADERO
801184_S_1,Escuelas,2022-05-15,19.4714,-99.1228,INDUSTRIAL I,GUSTAVO A. MADERO
801184_S_2,Escuelas,2022-05-15,19.4714,-99.1228,INDUSTRIAL I,GUSTAVO A. MADERO
801188_P_1,Escuelas,2022-05-15,19.4962,-99.0803,25 DE JULIO,GUSTAVO A. MADERO
801188_P_2,Escuelas,2022-05-15,19.4962,-99.0803,25 DE JULIO,GUSTAVO A. MADERO
801189_S_1,Escuelas,2022-06-15,19.4524,-99.0529,C T M ARAGON (U),GUSTAVO A. MADERO
801189_S_2,Escuelas,2022-06-15,19.4524,-99.0529,C T M ARAGON (U),GUSTAVO A. MADERO
801190_S_1,Escuelas,2022-06-15,19.4781,-99.0819,CASAS ALEMAN (AMPL) I,GUSTAVO A. MADERO
801190_S_2,Escuelas,2022-06-15,19.4781,-99.0819,CASAS ALEMAN (AMPL) I,GUSTAVO A. MADERO
801191_S_1,Escuelas,2022-06-15,19.5011,-99.1148,SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO
801191_S_2,Escuelas,2022-06-15,19.5011,-99.1148,SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO
801192_S_1,Escuelas,2022-06-15,19.547,-99.1245,TLALPEXCO,GUSTAVO A. MADERO
801192_S_2,Escuelas,2022-06-15,19.547,-99.1245,TLALPEXCO,GUSTAVO A. MADERO
801193_S_1,Escuelas,2022-05-15,19.4603,-99.092,SAN JUAN DE ARAGON 1A SECCION (U HAB) I,GUSTAVO A. MADERO
801193_S_2,Escuelas,2022-05-15,19.4603,-99.092,SAN JUAN DE ARAGON 1A SECCION (U HAB) I,GUSTAVO A. MADERO
